User_ID,Name,Age,Profile_Type,Gender,Country,Subscription_Plan,Favorite_Genre,Watch_Time_Hours_Per_Week,Device_Used,Monthly_Spend_USD,Join_Date,Last_Login,Movies_Watched_Per_Month,Bing_Watcher
225,Kimberly Sherman,23,Adult,Male,USA,Basic,Romance,41,Tablet,17.52,2024-01-08,2026-05-11,10,Yes
226,Timothy Curtis,23,Adult,Male,Australia,Premium,Documentary,10,Smart TV,19.92,2024-10-03,2026-01-24,19,Yes
227,James Garza,41,Adult,Male,Germany,Standard,Documentary,14,Mobile,19.61,2022-06-14,2026-01-11,8,No
228,James Wilson,69,Adult,Male,Australia,Basic,Documentary,32,Mobile,5.75,2023-11-29,2026-01-28,9,Yes
229,Mark Tucker,16,Kids,Female,USA,Basic,Documentary,38,Smart TV,15.46,2024-05-12,2026-03-15,36,Yes
230,James Clark,39,Adult,Male,India,Basic,Cartoon,36,Tablet,17.97,2021-08-25,2026-02-07,23,No
231,Mark Clark,63,Adult,Female,France,Standard,Animation,36,Mobile,12.48,2021-03-10,2026-03-14,20,Yes
232,Jonathan Garza,30,Adult,Female,Germany,Standard,Cartoon,9,Smart TV,6.32,2022-03-26,2026-03-08,14,Yes
233,Erik Mendoza,31,Adult,Male,Germany,Basic,Romance,42,Laptop,8.73,2021-09-06,2026-04-17,35,No
234,Jo Miller,55,Adult,Female,Australia,Premium,Thriller,23,Laptop,19.49,2023-06-17,2026-04-14,34,Yes
235,David Sherman,44,Adult,Male,Canada,Standard,Animation,7,Smart TV,7.25,2024-08-31,2026-05-11,32,No
236,Eddie Clark,5,Kids,Male,USA,Standard,Horror,26,Tablet,13.9,2024-08-23,2026-05-11,35,No
237,James Wood,18,Adult,Male,Australia,Basic,Drama,19,Tablet,13.81,2024-11-05,2026-04-20,40,No
238,Courtney Miller,32,Adult,Male,Germany,Basic,Fantasy,37,Mobile,16.79,2024-01-22,2026-05-08,3,Yes
239,David Miller,42,Adult,Male,Canada,Premium,Cartoon,29,Laptop,18.06,2023-10-07,2026-05-31,15,No
240,James Miller,6,Kids,Male,Germany,Basic,Family,30,Tablet,6.14,2023-12-21,2026-03-18,41,No
241,Mark Curtis,63,Adult,Male,India,Standard,Family,13,Tablet,17.35,2021-06-04,2026-01-05,46,Yes
242,Mark Wood,67,Adult,Female,USA,Basic,Animation,5,Smart TV,5.8,2024-03-14,2026-04-15,4,No
243,David Clark,41,Adult,Male,USA,Standard,Comedy,50,Laptop,12.89,2022-07-10,2026-05-25,39,No
244,Jo Sherman,27,Adult,Female,USA,Basic,Romance,10,Smart TV,9.12,2024-05-31,2026-06-05,37,Yes
245,Mark Wilson,27,Adult,Male,Germany,Standard,Cartoon,45,Laptop,17.22,2023-09-02,2026-02-27,17,Yes
246,James Wilson,22,Adult,Female,France,Standard,Romance,38,Mobile,11.71,2024-06-01,2026-02-16,13,No
247,Eddie Wood,61,Adult,Male,Australia,Standard,Comedy,48,Laptop,14.44,2024-10-27,2026-06-07,11,No
248,Jo Curtis,47,Adult,Female,UK,Premium,Cartoon,24,Tablet,19.11,2024-12-14,2026-03-22,9,No
249,Erik Wilson,33,Adult,Male,USA,Standard,Fantasy,47,Mobile,6.03,2023-10-04,2026-01-12,31,No
250,Jo Tucker,55,Adult,Male,India,Basic,Horror,33,Laptop,14.81,2021-09-05,2026-01-07,48,Yes
251,Kimberly Wilson,62,Adult,Female,France,Basic,Romance,18,Laptop,17.5,2021-12-28,2026-03-20,7,Yes
252,David Mendoza,6,Kids,Male,France,Premium,Romance,19,Laptop,16.92,2022-12-21,2026-04-18,13,No
253,Erik Curtis,23,Adult,Female,USA,Standard,Romance,47,Mobile,19.73,2022-05-20,2026-03-30,4,No
254,David Wood,63,Adult,Female,USA,Basic,Drama,37,Tablet,7.84,2022-04-17,2026-01-26,19,No
255,David Wilson,17,Kids,Male,Germany,Standard,Drama,10,Mobile,15.04,2022-04-17,2026-02-07,35,No
256,Jo Wilson,22,Adult,Female,Australia,Standard,Fantasy,27,Mobile,11.9,2021-09-21,2026-05-07,12,Yes
257,James Wood,54,Adult,Female,USA,Basic,Comedy,16,Mobile,5.05,2024-09-20,2026-05-07,17,Yes
258,Jo Miller,23,Adult,Male,USA,Basic,Thriller,41,Laptop,7,2023-11-11,2026-04-16,21,Yes
259,Eddie Sherman,16,Kids,Female,UK,Basic,Fantasy,29,Smart TV,9.15,2023-05-02,2026-04-06,1,No
260,Erik Tucker,60,Adult,Female,Germany,Standard,Drama,15,Tablet,16,2023-03-09,2026-04-14,42,Yes
261,Kimberly Tucker,26,Adult,Female,India,Standard,Animation,20,Tablet,15.38,2021-02-07,2026-05-14,35,Yes
262,Eddie Clark,67,Adult,Male,Germany,Premium,Fantasy,20,Tablet,12.04,2022-11-04,2026-05-05,40,Yes
263,James Wilson,35,Adult,Male,UK,Premium,Action,33,Tablet,10.51,2023-10-26,2026-04-27,10,No
264,Erik Tucker,46,Adult,Female,USA,Standard,Fantasy,43,Laptop,9.39,2021-12-04,2026-02-02,25,Yes
265,Courtney Garza,35,Adult,Female,USA,Standard,Sci-Fi,37,Smart TV,6.62,2023-04-29,2026-04-29,43,Yes
266,Timothy Clark,60,Adult,Female,France,Premium,Cartoon,11,Mobile,19.64,2022-03-17,2026-01-31,38,Yes
267,Eddie Wood,56,Adult,Male,France,Premium,Sci-Fi,44,Mobile,12.55,2022-08-20,2026-03-08,5,Yes
268,Jonathan Wood,6,Kids,Female,India,Standard,Animation,42,Tablet,9.57,2022-06-03,2026-03-01,34,Yes
269,Jo Wood,63,Adult,Male,Australia,Basic,Animation,9,Smart TV,16.77,2024-12-27,2026-01-02,1,Yes
270,David Curtis,64,Adult,Male,France,Standard,Romance,49,Mobile,19.76,2021-11-23,2026-05-27,6,No
271,Mark Clark,25,Adult,Female,Canada,Standard,Cartoon,47,Smart TV,11.52,2021-06-29,2026-01-15,14,Yes
272,Mark Tucker,38,Adult,Female,France,Standard,Thriller,25,Mobile,13.39,2022-12-15,2026-04-12,29,Yes
273,Eddie Miller,25,Adult,Male,Australia,Standard,Action,11,Laptop,6.23,2023-10-11,2026-05-30,1,Yes
274,Timothy Tucker,22,Adult,Male,USA,Basic,Romance,30,Smart TV,18.47,2024-11-06,2026-06-03,46,No
275,Jo Miller,15,Kids,Female,UK,Premium,Thriller,33,Mobile,18.9,2022-08-20,2026-01-25,33,No
276,Jo Miller,68,Adult,Male,USA,Premium,Family,24,Smart TV,19.6,2022-12-14,2026-01-06,48,Yes
277,Courtney Clark,24,Adult,Male,USA,Basic,Action,30,Tablet,16.77,2021-08-20,2026-03-28,33,Yes
278,Jonathan Mendoza,9,Kids,Male,Germany,Premium,Comedy,7,Laptop,6.88,2023-08-13,2026-06-02,30,No
279,Jonathan Tucker,50,Adult,Female,Canada,Premium,Animation,48,Laptop,12.28,2024-03-14,2026-05-15,3,Yes
280,Eddie Miller,32,Adult,Male,France,Standard,Horror,32,Laptop,10.81,2022-03-08,2026-06-03,42,No
281,David Sherman,54,Adult,Female,USA,Premium,Horror,34,Tablet,5.92,2024-12-27,2026-01-29,5,No
282,Courtney Clark,35,Adult,Female,UK,Standard,Horror,20,Laptop,18.15,2021-01-06,2026-05-30,13,No
283,Timothy Garza,31,Adult,Male,UK,Standard,Horror,33,Mobile,5.31,2022-06-01,2026-04-17,40,No
284,Timothy Wilson,53,Adult,Female,India,Standard,Romance,44,Tablet,6.99,2021-01-12,2026-03-30,39,No
285,Erik Sherman,66,Adult,Female,UK,Basic,Fantasy,18,Laptop,14.59,2022-09-09,2026-03-22,23,Yes
286,David Wilson,21,Adult,Male,UK,Basic,Comedy,46,Laptop,7.14,2022-10-02,2026-04-02,44,No
287,Courtney Wood,20,Adult,Male,USA,Premium,Horror,48,Smart TV,12.34,2021-05-16,2026-02-15,48,No
288,Timothy Garza,51,Adult,Male,India,Standard,Horror,50,Laptop,11.61,2024-03-06,2026-01-09,13,Yes
289,Erik Garza,16,Kids,Female,UK,Standard,Fantasy,9,Tablet,18.98,2024-01-14,2026-04-18,47,Yes
290,Erik Garza,39,Adult,Female,Germany,Standard,Family,25,Tablet,11.18,2022-12-08,2026-04-29,21,Yes
291,James Miller,41,Adult,Male,Australia,Basic,Thriller,40,Mobile,17.96,2024-08-11,2026-03-01,35,Yes
292,Courtney Curtis,65,Adult,Female,Germany,Basic,Animation,41,Mobile,6.72,2021-12-07,2026-01-16,46,No
293,Mark Sherman,25,Adult,Male,USA,Premium,Cartoon,11,Tablet,9.16,2023-07-14,2026-02-17,41,No
294,Eddie Curtis,11,Kids,Male,USA,Standard,Animation,43,Laptop,7.84,2023-09-17,2026-04-12,15,Yes
295,Timothy Curtis,56,Adult,Female,France,Basic,Drama,23,Smart TV,7.43,2023-01-01,2026-03-09,40,Yes
296,Kimberly Miller,23,Adult,Female,Canada,Premium,Animation,15,Mobile,11.85,2022-05-07,2026-01-20,18,No
297,Mark Sherman,9,Kids,Female,France,Premium,Romance,35,Laptop,5.56,2025-01-23,2026-06-03,30,Yes
298,Mark Wilson,41,Adult,Female,Australia,Standard,Family,23,Tablet,15.46,2024-02-15,2026-05-29,28,No
299,James Curtis,11,Kids,Female,UK,Basic,Horror,21,Laptop,8.09,2021-12-02,2026-04-27,19,No
300,Mark Miller,39,Adult,Female,UK,Standard,Romance,43,Smart TV,15.24,2021-08-20,2026-05-23,32,No
301,Jonathan Miller,70,Adult,Male,France,Premium,Family,47,Smart TV,12.06,2023-04-26,2026-02-16,3,Yes
302,Courtney Sherman,6,Kids,Male,Canada,Basic,Drama,27,Laptop,14.9,2021-11-03,2026-01-12,38,No
303,Courtney Wood,59,Adult,Female,UK,Premium,Animation,9,Tablet,13.42,2024-10-01,2026-04-15,20,No
304,Kimberly Curtis,39,Adult,Female,Australia,Standard,Drama,24,Tablet,12.88,2022-03-17,2026-01-09,11,Yes
305,James Miller,52,Adult,Male,USA,Basic,Animation,48,Smart TV,7.12,2022-05-18,2026-01-22,43,Yes
306,Kimberly Mendoza,31,Adult,Male,India,Premium,Romance,19,Smart TV,15.27,2024-01-19,2026-03-28,40,No
307,Jo Curtis,44,Adult,Female,UK,Basic,Thriller,40,Smart TV,13.04,2021-12-17,2026-05-05,41,Yes
308,Erik Wilson,44,Adult,Female,Australia,Standard,Fantasy,17,Laptop,11.74,2022-05-02,2026-01-05,9,No
309,Eddie Mendoza,63,Adult,Male,USA,Standard,Documentary,46,Smart TV,12.24,2022-01-12,2026-01-25,26,No
310,Jonathan Wood,70,Adult,Female,India,Standard,Thriller,11,Tablet,19.31,2023-10-15,2026-06-01,43,Yes
311,Eddie Kramer,31,Adult,Female,USA,Basic,Documentary,42,Mobile,17.51,2021-09-02,2026-04-03,27,No
312,David Kramer,59,Adult,Male,UK,Premium,Cartoon,26,Mobile,15.28,2021-12-26,2026-03-16,12,No
313,James Curtis,70,Adult,Male,France,Premium,Family,35,Tablet,5.26,2024-09-02,2026-01-06,30,Yes
314,Jo Tucker,5,Kids,Male,Australia,Basic,Drama,8,Laptop,10.99,2022-12-20,2026-01-14,26,No
315,Mark Mendoza,6,Kids,Male,USA,Standard,Romance,10,Smart TV,10.25,2023-08-06,2026-03-26,34,No
316,Jonathan Wilson,46,Adult,Female,UK,Basic,Drama,32,Mobile,15.1,2023-05-12,2026-04-20,10,Yes
317,Mark Clark,38,Adult,Female,Australia,Premium,Fantasy,33,Tablet,16.75,2024-11-20,2026-04-15,36,No
318,Courtney Tucker,32,Adult,Female,Germany,Premium,Thriller,16,Laptop,16.55,2024-08-27,2026-05-17,10,Yes
319,Timothy Wood,5,Kids,Male,UK,Premium,Horror,20,Mobile,9.95,2023-03-18,2026-04-15,23,Yes
320,David Sherman,14,Kids,Female,Australia,Basic,Animation,5,Smart TV,11.18,2022-02-13,2026-04-14,18,No
321,David Sherman,60,Adult,Female,France,Premium,Family,35,Laptop,17.52,2023-05-07,2026-02-06,50,Yes
322,Jonathan Curtis,59,Adult,Female,France,Premium,Romance,17,Tablet,14.44,2021-10-10,2026-06-04,23,Yes
323,Jonathan Clark,34,Adult,Male,Australia,Premium,Horror,8,Tablet,11.88,2024-01-13,2026-03-05,37,No
324,Jonathan Sherman,65,Adult,Male,USA,Premium,Action,36,Laptop,16.11,2024-06-27,2026-03-11,22,No
325,Eddie Kramer,48,Adult,Female,Germany,Premium,Cartoon,35,Mobile,14.47,2024-12-05,2026-05-04,35,No
326,Erik Garza,65,Adult,Male,Canada,Premium,Horror,11,Tablet,11.13,2023-04-05,2026-04-08,7,No
327,Mark Wood,62,Adult,Female,Australia,Basic,Animation,30,Smart TV,15.03,2022-07-03,2026-02-02,12,No
328,Eddie Mendoza,59,Adult,Female,India,Basic,Horror,12,Smart TV,8.27,2023-04-25,2026-01-17,20,Yes
329,Courtney Curtis,59,Adult,Male,France,Basic,Drama,18,Smart TV,18.39,2022-09-29,2026-06-08,39,Yes
330,Courtney Wilson,7,Kids,Female,Germany,Basic,Thriller,46,Mobile,10.51,2022-03-26,2026-05-17,12,Yes
331,Timothy Curtis,67,Adult,Male,Germany,Standard,Comedy,25,Tablet,9.91,2021-08-06,2026-02-20,25,Yes
332,Eddie Miller,30,Adult,Male,Canada,Basic,Family,19,Laptop,16.58,2022-10-30,2026-03-12,28,Yes
333,Jo Clark,10,Kids,Male,UK,Premium,Animation,18,Mobile,17.7,2021-12-13,2026-02-27,48,No
334,Timothy Tucker,32,Adult,Female,India,Basic,Horror,14,Tablet,16.77,2022-03-11,2026-05-03,20,No
335,Jonathan Mendoza,30,Adult,Female,Australia,Basic,Documentary,39,Laptop,12.92,2024-01-24,2026-01-31,34,No
336,James Mendoza,63,Adult,Female,Germany,Premium,Animation,46,Tablet,5.45,2024-03-19,2026-03-28,34,Yes
337,David Wilson,31,Adult,Male,France,Premium,Action,19,Laptop,13.33,2022-05-25,2026-02-24,30,Yes
338,Jonathan Mendoza,42,Adult,Male,France,Standard,Romance,22,Tablet,12.64,2021-03-25,2026-03-04,23,Yes
339,Mark Curtis,62,Adult,Male,India,Standard,Family,14,Smart TV,5.44,2021-04-29,2026-05-26,3,Yes
340,Jonathan Curtis,61,Adult,Male,Germany,Premium,Animation,9,Mobile,7.07,2021-04-16,2026-04-09,34,Yes
341,Mark Wood,20,Adult,Male,Canada,Premium,Horror,16,Smart TV,15.89,2021-06-02,2026-02-10,6,No
342,Erik Curtis,11,Kids,Male,Australia,Standard,Horror,32,Laptop,15.55,2022-05-26,2026-01-12,44,No
343,Courtney Miller,69,Adult,Male,India,Standard,Horror,25,Tablet,12.44,2024-06-21,2026-06-04,21,No
344,Jonathan Garza,53,Adult,Male,France,Basic,Cartoon,10,Smart TV,7.29,2021-07-07,2026-04-14,19,Yes
345,David Mendoza,42,Adult,Female,UK,Standard,Cartoon,44,Tablet,13.01,2024-02-14,2026-05-16,41,Yes
346,Erik Miller,31,Adult,Male,Germany,Premium,Action,40,Smart TV,11.32,2022-06-29,2026-01-03,47,No
347,Erik Miller,70,Adult,Male,Canada,Basic,Comedy,48,Tablet,13.52,2024-06-28,2026-02-01,24,No
348,Courtney Miller,10,Kids,Male,USA,Basic,Action,46,Laptop,11.7,2022-07-24,2026-03-05,8,No
349,Courtney Garza,62,Adult,Female,France,Standard,Animation,22,Laptop,11.72,2024-03-04,2026-05-13,27,Yes
350,James Mendoza,12,Kids,Male,Canada,Basic,Romance,21,Smart TV,7.43,2021-08-12,2026-03-16,45,Yes
351,Erik Clark,8,Kids,Female,UK,Standard,Romance,17,Mobile,9.36,2023-10-14,2026-01-03,9,No
352,Kimberly Garza,6,Kids,Male,Australia,Standard,Documentary,39,Laptop,18.55,2022-02-11,2026-05-29,48,No
353,Jo Kramer,32,Adult,Female,Canada,Basic,Drama,21,Smart TV,5.93,2023-04-12,2026-03-18,12,No
354,Courtney Sherman,20,Adult,Male,India,Basic,Family,21,Mobile,12.35,2022-12-27,2026-02-28,41,Yes
355,Jonathan Curtis,45,Adult,Male,India,Standard,Horror,20,Tablet,14.55,2021-09-12,2026-03-27,30,Yes
356,Courtney Curtis,58,Adult,Female,UK,Premium,Action,27,Laptop,10.35,2023-02-05,2026-02-20,35,Yes
357,Jonathan Sherman,29,Adult,Female,UK,Basic,Comedy,13,Laptop,7.24,2023-12-21,2026-01-25,2,Yes
358,Courtney Sherman,12,Kids,Male,UK,Standard,Fantasy,46,Mobile,9.04,2021-08-30,2026-01-20,4,Yes
359,Eddie Sherman,9,Kids,Male,Germany,Premium,Thriller,23,Mobile,17.29,2022-06-08,2026-01-02,3,Yes
360,Timothy Miller,51,Adult,Male,Canada,Standard,Romance,16,Laptop,8.56,2022-04-01,2026-01-21,13,Yes
361,Erik Garza,30,Adult,Male,France,Standard,Horror,28,Mobile,19.55,2024-08-20,2026-04-02,48,No
362,James Kramer,65,Adult,Male,Canada,Standard,Comedy,41,Tablet,18.87,2024-09-06,2026-03-02,14,No
363,Timothy Mendoza,51,Adult,Male,India,Basic,Drama,41,Mobile,13.77,2024-11-13,2026-02-08,50,No
364,Jo Miller,60,Adult,Male,India,Premium,Cartoon,24,Laptop,7.94,2022-12-21,2026-02-14,29,No
365,Mark Mendoza,46,Adult,Female,Australia,Standard,Thriller,30,Tablet,5.71,2021-02-11,2026-02-21,19,No
366,James Mendoza,8,Kids,Female,Australia,Premium,Fantasy,46,Laptop,7.05,2021-03-12,2026-01-31,8,No
367,David Curtis,59,Adult,Female,Canada,Basic,Documentary,19,Tablet,18.96,2023-04-09,2026-03-31,15,Yes
368,James Clark,57,Adult,Female,India,Basic,Family,6,Laptop,16.44,2021-12-17,2026-05-30,8,No
369,David Kramer,8,Kids,Female,Canada,Premium,Comedy,18,Mobile,5.73,2022-11-21,2026-05-12,23,Yes
370,Courtney Miller,26,Adult,Male,France,Standard,Sci-Fi,18,Tablet,10.01,2021-12-16,2026-05-23,6,Yes
371,Timothy Curtis,48,Adult,Male,UK,Premium,Cartoon,17,Laptop,10.67,2022-01-14,2026-04-08,40,Yes
372,David Garza,27,Adult,Female,France,Premium,Horror,27,Smart TV,13.88,2022-08-05,2026-03-09,10,No
373,Mark Kramer,16,Kids,Female,Australia,Standard,Thriller,40,Laptop,9.61,2023-12-04,2026-01-08,25,No
374,Erik Tucker,31,Adult,Male,Canada,Basic,Comedy,16,Smart TV,9.77,2023-12-30,2026-02-02,12,No
375,Courtney Wood,40,Adult,Male,India,Premium,Family,27,Tablet,6.17,2023-07-19,2026-06-06,31,Yes
376,Timothy Wilson,11,Kids,Male,Australia,Premium,Action,37,Tablet,11.14,2022-03-03,2026-04-16,22,Yes
377,Kimberly Wood,18,Adult,Female,Germany,Basic,Thriller,48,Laptop,10.01,2023-04-28,2026-03-12,44,No
378,Erik Wilson,29,Adult,Female,France,Basic,Cartoon,47,Mobile,11.97,2024-10-29,2026-03-30,44,Yes
379,David Sherman,20,Adult,Female,Germany,Basic,Animation,48,Tablet,19.78,2024-04-01,2026-02-02,7,No
380,Jo Garza,7,Kids,Male,France,Basic,Cartoon,13,Tablet,15.56,2021-08-20,2026-01-05,9,Yes
381,Courtney Clark,40,Adult,Female,Germany,Premium,Animation,8,Tablet,7.76,2024-03-17,2026-03-21,12,Yes
382,Erik Kramer,67,Adult,Female,France,Standard,Cartoon,16,Laptop,5.73,2022-08-08,2026-05-09,17,No
383,David Wilson,44,Adult,Female,France,Basic,Thriller,8,Mobile,7.51,2023-12-21,2026-03-06,49,Yes
384,Mark Tucker,35,Adult,Female,Canada,Standard,Animation,13,Laptop,19.06,2021-05-07,2026-05-15,4,Yes
385,Courtney Garza,67,Adult,Female,India,Premium,Cartoon,44,Laptop,17.55,2021-05-06,2026-04-19,12,Yes
386,Kimberly Sherman,63,Adult,Male,USA,Standard,Comedy,20,Smart TV,9.99,2021-06-07,2026-01-03,24,Yes
387,Eddie Wilson,64,Adult,Female,USA,Premium,Horror,8,Laptop,18.63,2021-04-06,2026-01-19,21,No
388,David Tucker,27,Adult,Male,Canada,Premium,Cartoon,44,Tablet,5.39,2024-09-28,2026-03-08,43,No
389,Kimberly Wilson,42,Adult,Male,India,Premium,Animation,23,Laptop,9.61,2023-06-10,2026-05-08,34,No
390,Erik Miller,24,Adult,Female,USA,Basic,Animation,38,Laptop,11.54,2024-07-22,2026-03-04,25,Yes
391,Kimberly Sherman,40,Adult,Male,USA,Premium,Horror,8,Laptop,7.25,2022-05-29,2026-04-21,35,No
392,Mark Curtis,65,Adult,Male,Germany,Standard,Family,45,Mobile,17.4,2021-08-06,2026-04-16,8,No
393,Jo Clark,61,Adult,Female,UK,Standard,Horror,5,Smart TV,16.37,2024-07-24,2026-05-10,14,No
394,Erik Wilson,18,Adult,Female,Australia,Basic,Comedy,32,Smart TV,11.84,2023-07-14,2026-03-11,8,No
395,Jo Wilson,50,Adult,Male,Germany,Premium,Drama,31,Smart TV,18.78,2024-12-08,2026-02-04,35,No
396,Courtney Garza,51,Adult,Male,USA,Standard,Fantasy,35,Tablet,14.04,2022-01-23,2026-01-27,27,Yes
397,Courtney Wilson,32,Adult,Female,Australia,Basic,Comedy,28,Smart TV,19.67,2023-07-28,2026-01-05,42,No
398,Jonathan Clark,65,Adult,Female,Canada,Standard,Thriller,37,Mobile,15.75,2022-12-29,2026-04-28,27,No
399,Timothy Wilson,61,Adult,Female,UK,Basic,Family,50,Smart TV,14.83,2022-02-09,2026-01-16,18,No
400,Kimberly Curtis,50,Adult,Male,France,Premium,Family,24,Tablet,6.85,2023-09-20,2026-04-12,45,No
401,Jonathan Kramer,43,Adult,Male,USA,Standard,Fantasy,23,Smart TV,6.17,2023-01-22,2026-02-17,28,Yes
402,David Miller,19,Adult,Male,UK,Basic,Fantasy,19,Laptop,17.58,2025-01-21,2026-04-17,27,No
403,Jo Clark,7,Kids,Female,Australia,Basic,Thriller,32,Tablet,15.05,2022-07-19,2026-03-09,20,Yes
404,James Clark,64,Adult,Male,Canada,Standard,Sci-Fi,33,Smart TV,13.9,2023-09-18,2026-02-19,10,No
405,James Clark,67,Adult,Male,Canada,Premium,Thriller,38,Smart TV,15.53,2021-01-06,2026-05-25,8,Yes
406,Eddie Kramer,68,Adult,Male,USA,Basic,Romance,14,Smart TV,19.53,2022-08-01,2026-02-02,9,Yes
407,Jo Kramer,70,Adult,Female,Canada,Standard,Comedy,33,Tablet,11.35,2024-12-01,2026-03-02,28,No
408,Kimberly Sherman,20,Adult,Female,France,Basic,Cartoon,6,Smart TV,17.07,2023-04-04,2026-03-13,15,No
409,Timothy Sherman,44,Adult,Male,Australia,Standard,Cartoon,29,Smart TV,12.28,2023-03-16,2026-03-08,39,Yes
410,Jonathan Miller,32,Adult,Female,Australia,Basic,Comedy,45,Tablet,5.87,2021-03-15,2026-02-21,3,No
411,Mark Tucker,43,Adult,Male,UK,Premium,Family,17,Smart TV,9.01,2022-06-11,2026-05-23,22,Yes
412,Jonathan Mendoza,8,Kids,Male,Canada,Basic,Cartoon,38,Mobile,19.21,2021-10-12,2026-01-24,32,Yes
413,Erik Curtis,65,Adult,Male,India,Basic,Fantasy,40,Mobile,9.81,2023-06-02,2026-04-22,42,Yes
414,Jonathan Wilson,9,Kids,Male,Germany,Premium,Animation,13,Tablet,8.65,2024-08-18,2026-01-30,47,No
415,Courtney Wood,12,Kids,Male,UK,Standard,Animation,23,Tablet,16.22,2024-02-03,2026-03-10,42,No
416,Courtney Curtis,46,Adult,Male,Canada,Premium,Thriller,36,Mobile,9.24,2022-07-02,2026-02-19,46,No
417,James Sherman,20,Adult,Female,USA,Basic,Fantasy,37,Tablet,10.63,2022-06-06,2026-05-13,18,No
418,Timothy Kramer,23,Adult,Male,Australia,Basic,Comedy,24,Laptop,16.35,2024-02-13,2026-03-01,37,No
419,Mark Clark,62,Adult,Male,UK,Premium,Family,11,Smart TV,7.88,2021-04-25,2026-05-02,29,Yes
420,Mark Wood,35,Adult,Female,USA,Premium,Documentary,19,Mobile,11.5,2024-01-27,2026-05-17,16,No
421,Erik Wilson,67,Adult,Male,UK,Basic,Horror,40,Smart TV,12.02,2024-07-20,2026-05-18,16,No
422,Jonathan Sherman,41,Adult,Female,France,Standard,Drama,38,Tablet,10.95,2025-02-02,2026-06-05,23,Yes
423,Erik Miller,21,Adult,Female,Canada,Premium,Cartoon,7,Laptop,10.44,2024-05-01,2026-06-03,15,Yes
424,Eddie Wilson,49,Adult,Male,Australia,Standard,Sci-Fi,15,Tablet,7.97,2021-11-28,2026-04-01,49,No
425,Jo Kramer,51,Adult,Male,USA,Basic,Comedy,42,Mobile,9.37,2021-09-01,2026-01-23,32,No
426,Erik Clark,38,Adult,Female,Canada,Standard,Documentary,35,Laptop,18.83,2023-09-16,2026-03-30,10,No
427,David Tucker,53,Adult,Male,Canada,Standard,Sci-Fi,13,Laptop,13.57,2023-01-19,2026-02-20,40,Yes
428,Mark Wood,19,Adult,Female,USA,Basic,Drama,43,Tablet,12.57,2021-07-24,2026-02-08,31,Yes
429,Jo Kramer,27,Adult,Male,France,Standard,Drama,9,Laptop,13.94,2021-09-03,2026-02-25,46,Yes
430,Courtney Mendoza,29,Adult,Female,Germany,Basic,Cartoon,30,Smart TV,6.05,2024-10-01,2026-06-10,30,Yes
431,David Sherman,34,Adult,Male,Germany,Basic,Documentary,30,Smart TV,16.05,2021-08-30,2026-03-03,40,Yes
432,James Kramer,57,Adult,Female,Germany,Standard,Animation,39,Tablet,17.08,2022-06-23,2026-04-06,45,No
433,Mark Mendoza,48,Adult,Male,Germany,Basic,Action,45,Laptop,17.41,2021-10-12,2026-04-13,1,Yes
434,Kimberly Garza,27,Adult,Male,France,Standard,Comedy,35,Laptop,12.75,2022-09-24,2026-03-27,7,Yes
435,Kimberly Garza,63,Adult,Male,UK,Standard,Thriller,30,Laptop,10.88,2022-05-11,2026-03-04,28,Yes
436,Jonathan Kramer,20,Adult,Female,Australia,Basic,Action,5,Smart TV,19.03,2021-12-02,2026-04-25,4,Yes
437,Erik Mendoza,31,Adult,Male,Germany,Basic,Drama,46,Tablet,10.1,2022-11-28,2026-04-02,7,No
438,Mark Clark,31,Adult,Male,Canada,Premium,Thriller,20,Smart TV,17.95,2021-01-22,2026-04-15,6,No
439,Eddie Mendoza,60,Adult,Female,USA,Basic,Sci-Fi,45,Smart TV,15.82,2024-08-08,2026-04-07,40,Yes
440,Mark Wood,69,Adult,Female,UK,Premium,Family,12,Tablet,11.52,2022-07-30,2026-04-17,24,No
441,Timothy Mendoza,62,Adult,Female,Australia,Premium,Documentary,25,Laptop,17.4,2024-08-05,2026-02-24,7,Yes
442,David Mendoza,58,Adult,Male,Australia,Premium,Cartoon,45,Smart TV,10.28,2022-09-27,2026-04-15,25,Yes
443,Jonathan Mendoza,10,Kids,Male,France,Basic,Sci-Fi,47,Mobile,5.47,2022-02-18,2026-04-08,6,No
444,Eddie Mendoza,29,Adult,Male,France,Standard,Animation,14,Smart TV,12.29,2021-05-19,2026-02-17,25,Yes
445,Courtney Wilson,23,Adult,Female,Germany,Premium,Drama,18,Smart TV,17.45,2024-10-15,2026-05-10,45,No
446,Erik Clark,8,Kids,Male,USA,Standard,Thriller,6,Smart TV,14.67,2021-05-10,2026-02-21,11,Yes
447,Mark Wood,26,Adult,Female,UK,Standard,Fantasy,40,Laptop,8.09,2024-03-09,2026-04-29,26,No
448,Mark Wood,27,Adult,Male,USA,Premium,Cartoon,26,Laptop,10.64,2024-10-28,2026-05-13,45,No
449,David Garza,59,Adult,Female,UK,Premium,Family,37,Mobile,11.95,2024-11-22,2026-04-03,22,No
450,Jonathan Garza,30,Adult,Female,Australia,Standard,Cartoon,22,Tablet,19.38,2023-11-17,2026-03-01,43,No
451,Timothy Wilson,62,Adult,Male,Canada,Basic,Fantasy,32,Laptop,17.79,2023-07-06,2026-02-09,30,No
